SpecificDate,Route,DeliveryDay,Store,City,MilesFromBoulder,ItemCode,Product,PredictedDemand,RecommendedDrop,CurrentDrop,SKUTier,RiskFlag,ShelfCap,ChangeFromCurrent
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,2352,CO RO Crckd Wht Sour,3.0,3,2,MODERATE,WATCH,5.0,1
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,9500,CO RO GF HOME ORIGI,4.0,4,3,STRONG,OK,4.0,1
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,9450,CO RO GF SOURDOUGH,3.0,3,4,STRONG,OK,4.0,-1
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,2060,CO RO Honey Sweet,3.0,3,3,STRONG,OK,5.0,0
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,2100,CO RO Multigrain Oat,4.0,4,3,MODERATE,WATCH,5.0,1
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,2120,CO RO Rocky Mt Sour,9.0,5,8,STRONG,OK,5.0,-3
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,4120,CO RO THIN RM SOUR,5.0,2,4,STRONG,OK,4.0,-2
2026-03-30,764,Monday,Safeway *SBT #2913-W. Drake,Fort Collins,45,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-23,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-30,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2160,CO RO 100% Bread WW ,4.0,4,4,STRONG,OK,5.0,0
2026-03-23,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2040,CO RO Country Morn  ,1.0,1,3,MODERATE,WATCH,5.0,-2
2026-03-30,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9500,CO RO GF HOME ORIGI,1.0,1,2,STRONG,OK,4.0,-1
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9500,CO RO GF HOME ORIGI ,2.0,2,2,STRONG,OK,4.0,0
2026-03-26,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9450,CO RO GF SOURDOUGH,3.0,3,1,STRONG,OK,4.0,2
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9450,CO RO GF SOURDOUGH  ,1.0,1,3,STRONG,OK,4.0,-2
2026-03-26,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2026-03-30,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2060,CO RO Honey Sweet,3.0,3,3,STRONG,OK,5.0,0
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2060,CO RO Honey Sweet   ,1.0,1,4,STRONG,OK,5.0,-3
2026-03-30,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2120,CO RO Rocky Mt Sour,3.0,3,6,STRONG,OK,5.0,-3
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,2120,CO RO Rocky Mt Sour ,5.0,5,8,STRONG,OK,5.0,-3
2026-03-26,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,4120,CO RO THIN RM SOUR,1.0,1,1,STRONG,OK,4.0,0
2025-12-29,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,4120,CO RO THIN RM SOUR  ,1.0,1,3,STRONG,OK,4.0,-2
2026-02-23,764,Monday,Safeway *SBT on`s #876-Fort Co,Fort Collins,45,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,9530,CO GF Briouche Loaf,4.0,4,3,STRONG,OK,4.0,1
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,2160,CO RO 100% Bread WW,3.0,3,2,STRONG,OK,5.0,1
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,2040,CO RO Country Morn,3.0,3,1,MODERATE,WATCH,5.0,2
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,2352,CO RO Crckd Wht Sour,3.0,3,1,MODERATE,WATCH,5.0,2
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,9500,CO RO GF HOME ORIGI,1.0,1,3,STRONG,OK,4.0,-2
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,9450,CO RO GF SOURDOUGH,3.0,3,4,STRONG,OK,4.0,-1
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,9602,CO RO GF Super Seed,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,2100,CO RO Multigrain Oat,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,2120,CO RO Rocky Mt Sour,8.0,5,5,STRONG,OK,5.0,0
2026-03-03,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,4100,CO RO THIN 100% WHT,1.0,1,0,STRONG,OK,4.0,1
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,4120,CO RO THIN RM SOUR,3.0,1,3,STRONG,OK,4.0,-2
2026-03-31,764,Monday,Safeway *SBT #1791-Windsor,Windsor,30,9531,GF BRIOCHE BURGER BZ,4.0,4,2,MODERATE,WATCH,4.0,2
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,2160,CO RO 100% Bread WW ,1.0,1,3,STRONG,OK,5.0,-2
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,2040,CO RO Country Morn  ,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-27,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,9500,CO RO GF HOME ORIGI ,3.0,3,3,STRONG,OK,4.0,0
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,9450,CO RO GF SOURDOUGH  ,3.0,3,3,STRONG,OK,4.0,0
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,9602,CO RO GF Super Seed ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,2120,CO RO Rocky Mt Sour ,4.0,4,4,STRONG,OK,5.0,0
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,4120,CO RO THIN RM SOUR  ,3.0,1,3,STRONG,OK,4.0,-2
2025-12-30,764,Wednesday,Safeway *SBT  #1791-Windsor,Windsor,30,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,2160,CO RO 100% Bread WW ,3.0,3,2,STRONG,OK,5.0,1
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,2040,CO RO Country Morn  ,1.0,1,4,MODERATE,WATCH,5.0,-3
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,9450,CO RO GF SOURDOUGH  ,3.0,3,2,STRONG,OK,4.0,1
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,9602,CO RO GF Super Seed ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,2060,CO RO Honey Sweet   ,1.0,1,4,MODERATE,WATCH,5.0,-3
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,2120,CO RO Rocky Mt Sour ,7.0,5,10,STRONG,OK,5.0,-5
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,4110,CO RO THIN HON WHT  ,3.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,4120,CO RO THIN RM SOUR  ,5.0,1,6,STRONG,OK,4.0,-5
2025-12-30,766,Monday,Safeway *SBT  #2839-CO Springs,Colorado Springs,70,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,9530,CO GF Briouche Loaf,2.0,2,1,STRONG,OK,4.0,1
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,2160,CO RO 100% Bread WW,2.0,2,2,STRONG,OK,5.0,0
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,2352,CO RO Crckd Wht Sour,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,2060,CO RO Honey Sweet,2.0,2,2,STRONG,OK,5.0,0
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,2120,CO RO Rocky Mt Sour,7.0,5,4,STRONG,OK,5.0,1
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,4110,CO RO THIN HON WHT,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,4120,CO RO THIN RM SOUR,3.0,1,4,STRONG,OK,4.0,-3
2026-03-31,766,Monday,Safeway *SBT #2839-CO Springs,Colorado Springs,70,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,9530,CO GF Briouche Loaf,3.0,3,2,STRONG,OK,4.0,1
2025-12-27,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,9530,CO GF Briouche Loaf ,3.0,3,0,STRONG,OK,4.0,3
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2160,CO RO 100% Bread WW,2.0,2,2,STRONG,OK,5.0,0
2025-12-30,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,9450,CO RO GF SOURDOUGH,4.0,4,2,STRONG,OK,4.0,2
2025-12-27,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,9450,CO RO GF SOURDOUGH  ,1.0,1,0,STRONG,OK,4.0,1
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,9602,CO RO GF Super Seed,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,9602,CO RO GF Super Seed ,1.0,1,0,STRONG,OK,4.0,1
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2060,CO RO Honey Sweet,2.0,2,2,STRONG,OK,5.0,0
2025-12-30,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2060,CO RO Honey Sweet   ,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2120,CO RO Rocky Mt Sour,8.0,5,6,STRONG,OK,5.0,-1
2025-12-30,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,2120,CO RO Rocky Mt Sour ,3.0,3,6,STRONG,OK,5.0,-3
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,4110,CO RO THIN HON WHT,1.0,1,3,MODERATE,WATCH,4.0,-2
2025-12-30,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,4110,CO RO THIN HON WHT  ,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,4120,CO RO THIN RM SOUR,4.0,1,6,STRONG,OK,4.0,-5
2025-12-30,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,4120,CO RO THIN RM SOUR  ,1.0,1,4,STRONG,OK,4.0,-3
2026-03-31,766,Monday,Safeway *SBT ons #0803- Austin,COLORADO SPRINGS,70,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-31,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2025-12-27,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2160,CO RO 100% Bread WW ,1.0,1,1,STRONG,OK,5.0,0
2026-03-31,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2040,CO RO Country Morn,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2352,CO RO Crckd Wht Sour,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-31,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,9450,CO RO GF SOURDOUGH,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,9450,CO RO GF SOURDOUGH  ,3.0,3,3,STRONG,OK,4.0,0
2026-03-24,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,9602,CO RO GF Super Seed,1.0,1,0,MODERATE,WATCH,4.0,1
2025-12-27,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2060,CO RO Honey Sweet,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-24,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2100,CO RO Multigrain Oat,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-31,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2120,CO RO Rocky Mt Sour,7.0,5,4,STRONG,OK,5.0,1
2025-12-27,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,2120,CO RO Rocky Mt Sour ,2.0,2,6,STRONG,OK,5.0,-4
2026-03-17,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,4110,CO RO THIN HON WHT,3.0,1,1,MODERATE,WATCH,4.0,0
2026-03-24,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,4120,CO RO THIN RM SOUR,8.0,1,0,STRONG,OK,4.0,1
2025-12-27,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,4120,CO RO THIN RM SOUR  ,2.0,1,5,STRONG,OK,4.0,-4
2026-03-24,766,Monday,Safeway *SBT ons #0840-N.Union,Colorado Springs,70,9531,GF BRIOCHE BURGER BZ,1.0,1,0,MODERATE,WATCH,4.0,1
2025-12-31,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-31,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,2160,CO RO 100% Bread WW ,1.0,1,1,STRONG,OK,5.0,0
2025-12-29,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,2040,CO RO Country Morn  ,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-31,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-31,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,9450,CO RO GF SOURDOUGH  ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-29,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,9602,CO RO GF Super Seed ,3.0,3,2,STRONG,OK,4.0,1
2025-12-29,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,2060,CO RO Honey Sweet   ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-31,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,2120,CO RO Rocky Mt Sour ,5.0,5,4,STRONG,OK,5.0,1
2025-12-29,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,4110,CO RO THIN HON WHT  ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-31,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,4120,CO RO THIN RM SOUR  ,2.0,1,5,STRONG,OK,4.0,-4
2025-12-31,766,Monday,Safeway *SBT  #1877-S. Perry,Castle Rock,50,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2026-03-26,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,2040,CO RO Country Morn,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-26,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,2352,CO RO Crckd Wht Sour,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,9450,CO RO GF SOURDOUGH,3.0,3,4,STRONG,OK,4.0,-1
2026-03-28,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,2060,CO RO Honey Sweet,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,2120,CO RO Rocky Mt Sour,4.0,4,4,STRONG,OK,5.0,0
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,4110,CO RO THIN HON WHT,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,4120,CO RO THIN RM SOUR,4.0,1,6,STRONG,OK,4.0,-5
2026-03-30,766,Monday,Safeway *SBT #1877-S. Perry,Castle Rock,50,9531,GF BRIOCHE BURGER BZ,2.0,2,1,MODERATE,WATCH,4.0,1
2026-03-30,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,9530,CO GF Briouche Loaf,1.0,1,0,STRONG,OK,4.0,1
2026-03-28,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,2160,CO RO 100% Bread WW,3.0,3,2,STRONG,OK,5.0,1
2026-03-30,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,2040,CO RO Country Morn,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-28,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-28,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-30,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,9602,CO RO GF Super Seed,1.0,1,0,STRONG,OK,4.0,1
2026-03-28,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,2060,CO RO Honey Sweet,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,2100,CO RO Multigrain Oat,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-30,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,2120,CO RO Rocky Mt Sour,2.0,2,0,STRONG,OK,5.0,2
2026-03-28,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,4110,CO RO THIN HON WHT,2.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-30,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,4120,CO RO THIN RM SOUR,2.0,1,0,STRONG,OK,4.0,1
2026-03-21,766,Wednesday,Safeway *SBT #1440-Highway 10,Monument,30,9531,GF BRIOCHE BURGER BZ,1.0,1,3,MODERATE,WATCH,4.0,-2
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-24,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-10,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-24,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-20,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,2120,CO RO Rocky Mt Sour,5.0,5,4,STRONG,OK,5.0,1
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,4110,CO RO THIN HON WHT,2.0,1,1,MODERATE,WATCH,4.0,0
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,4120,CO RO THIN RM SOUR,3.0,1,4,STRONG,OK,4.0,-3
2026-03-27,766,Wednesday,Safeway *SBT #1644-Falcon,Falcon,30,9531,GF BRIOCHE BURGER BZ,3.0,3,2,MODERATE,WATCH,4.0,1
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,9530,CO GF Briouche Loaf ,1.0,1,1,STRONG,OK,4.0,0
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-29,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,9450,CO RO GF SOURDOUGH  ,2.0,2,2,STRONG,OK,4.0,0
2025-12-29,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,2120,CO RO Rocky Mt Sour ,2.0,2,4,STRONG,OK,5.0,-2
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,4110,CO RO THIN HON WHT  ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,4120,CO RO THIN RM SOUR  ,4.0,1,3,STRONG,OK,4.0,-2
2025-12-31,766,Friday,Safeway *SBT  #1440-Highway 10,Monument,30,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-30,766,Friday,Safeway *SBT  #1644-Falcon,Falcon,30,9530,CO GF Briouche Loaf ,1.0,1,1,STRONG,OK,4.0,0
